Id;Label;Timestamp;Count;Time_count
1205;quick budget estimation;<[2007,]>;1;<[2007,1]>
1206;time to market;<[2007,]>;1;<[2007,1]>
1207;multiview;<[2010,]>;1;<[2010,1]>
1208;product breakdown;<[2010,]>;1;<[2010,1]>
1209;semantic tag;<[2010,]>;1;<[2010,1]>
1210;customer driven;<[2006,]>;1;<[2006,1]>
1211;intelligent design support;<[2006,]>;1;<[2006,1]>
1212;self learning;<[2006,]>;1;<[2006,1]>
1213;augmented product;<[2006,]>;1;<[2006,1]>
1214;competitive differentiation;<[2006,2005,]>;2;<[2006,1][2005,1]>
1215;customer;<[2006,]>;1;<[2006,1]>
1216;product decision;<[2006,]>;1;<[2006,1]>
1217;computer aided design knowledge;<[2006,]>;1;<[2006,1]>
1218;enterprise portal;<[2007,]>;1;<[2007,1]>
1219;enterprise service bus;<[2007,2015,]>;2;<[2007,1][2015,1]>
1220;service oriented architecture;<[2007,2008,2009,]>;5;<[2007,2][2008,2][2009,1]>
1221;web service;<[2007,2005,2009,2008,2011,]>;7;<[2007,1][2005,2][2009,1][2008,2][2011,1]>
1222;analysis;<[2012,2010,2007,]>;3;<[2012,1][2010,1][2007,1]>
1223;benefit;<[2012,]>;1;<[2012,1]>
1224;defect;<[2012,]>;1;<[2012,1]>
1225;potential;<[2012,]>;1;<[2012,1]>
1226;description logic;<[2012,2011,2008,]>;3;<[2012,1][2011,1][2008,1]>
1227;power plant;<[2012,]>;1;<[2012,1]>
1228;rule;<[2012,2007,]>;2;<[2012,1][2007,1]>
1229;SWRL;<[2012,2011,]>;2;<[2012,1][2011,1]>
1230;engineering and contracting;<[2006,]>;1;<[2006,1]>
1231;plant lifecycle;<[2006,]>;1;<[2006,1]>
1232;product process;<[2007,]>;1;<[2007,1]>
1233;environmentally conscious nano product;<[2006,]>;1;<[2006,1]>
1234;product lifecycle simulation;<[2006,]>;1;<[2006,1]>
1235;parametric geometry;<[2007,]>;1;<[2007,1]>
1236;simulation software coupling;<[2007,]>;1;<[2007,1]>
1237;information;<[2006,2010,]>;2;<[2006,1][2010,1]>
1238;interaction;<[2006,2013,]>;2;<[2006,1][2013,1]>
1239;requirement;<[2006,2009,2015,]>;3;<[2006,1][2009,1][2015,1]>
1240;task;<[2006,]>;1;<[2006,1]>
1241;actual production cost;<[2006,]>;1;<[2006,1]>
1242;communicating product data;<[2006,]>;1;<[2006,1]>
1243;pharmaceutical industry;<[2006,]>;1;<[2006,1]>
1244;product phase;<[2006,]>;1;<[2006,1]>
1245;novelty;<[2006,]>;1;<[2006,1]>
1246;product and service solution;<[2005,]>;1;<[2005,1]>
1247;model comparison;<[2014,2012,2011,]>;3;<[2014,1][2012,1][2011,1]>
1248;knowledge fusion;<[2006,]>;1;<[2006,1]>
1249;parametric;<[2006,2005,]>;3;<[2006,1][2005,2]>
1250;portfolio management;<[2006,]>;1;<[2006,1]>
1251;deformation feature;<[2013,]>;1;<[2013,1]>
1252;free form surface feature;<[2013,]>;1;<[2013,1]>
1253;product information exchange;<[2013,]>;1;<[2013,1]>
1254;shape feature taxonomy;<[2013,]>;1;<[2013,1]>
1255;volumetric feature;<[2013,]>;1;<[2013,1]>
1256;complex product design;<[2007,]>;1;<[2007,1]>
1257;conflict management;<[2007,]>;1;<[2007,1]>
1258;constraint;<[2007,]>;1;<[2007,1]>
1259;interdisciplinary product design;<[2007,]>;1;<[2007,1]>
1260;object oriented modeling;<[2007,]>;1;<[2007,1]>
1261;adaptive workflow;<[2005,]>;1;<[2005,1]>
1262;component based approach;<[2005,]>;1;<[2005,1]>
1263;deployment;<[2005,]>;1;<[2005,1]>
1264;dynamic change;<[2005,]>;1;<[2005,1]>
1265;computer aided tolerancing;<[2012,]>;1;<[2012,1]>
1266;tolerancing process;<[2012,]>;1;<[2012,1]>
1267;logistics;<[2007,]>;1;<[2007,1]>
1268;process lifecycle;<[2007,2009,]>;2;<[2007,1][2009,1]>
1269;engineering operating system;<[2014,]>;1;<[2014,1]>
1270;intelligence;<[2014,]>;1;<[2014,1]>
1271;next generation;<[2014,]>;1;<[2014,1]>
1272;ASME;<[2005,]>;1;<[2005,1]>
1273;ISO;<[2005,]>;1;<[2005,1]>
1274;XML;<[2005,2009,2007,2012,2008,]>;8;<[2005,3][2009,1][2007,2][2012,1][2008,1]>
1275;lifecycle impact assessment;<[2013,2015,]>;2;<[2013,1][2015,1]>
1276;pollution transfer phenomena;<[2013,]>;1;<[2013,1]>
1277;printed circuit board;<[2013,2015,]>;2;<[2013,1][2015,1]>
1278;software integrator;<[2013,]>;1;<[2013,1]>
1279;configured digital mockup;<[2014,]>;1;<[2014,1]>
1280;configured digital mokup;<[2014,]>;1;<[2014,1]>
1281;new product development performance;<[2014,]>;1;<[2014,1]>
1282;new product development strategy;<[2014,]>;1;<[2014,1]>
1283;product methodology;<[2006,]>;1;<[2006,1]>
1284;option valuation;<[2005,]>;1;<[2005,1]>
1285;product family architecture;<[2005,]>;1;<[2005,1]>
1286;product family configuration design;<[2005,]>;1;<[2005,1]>
1287;real option;<[2005,]>;1;<[2005,1]>
1288;business referential;<[2014,]>;1;<[2014,1]>
1289;knowledge base;<[2014,]>;1;<[2014,1]>
1290;knowledge referential;<[2014,]>;1;<[2014,1]>
1291;project and program management;<[2014,]>;1;<[2014,1]>
1292;semantic web;<[2014,2010,2007,2011,2013,2008,2015,]>;9;<[2014,1][2010,1][2007,2][2011,2][2013,1][2008,1][2015,1]>
1293;codesign;<[2010,]>;1;<[2010,1]>
1294;collaborative product development;<[2010,2013,2012,2008,2009,2011,]>;9;<[2010,3][2013,1][2012,2][2008,1][2009,1][2011,1]>
1295;computer supported cooperative work;<[2010,2009,]>;2;<[2010,1][2009,1]>
1296;product lifecycle management metrics;<[2010,]>;1;<[2010,1]>
1297;project management;<[2007,2014,2005,]>;4;<[2007,2][2014,1][2005,1]>
1298;stakeholder;<[2007,]>;1;<[2007,1]>
1299;work breakdown structure;<[2007,]>;1;<[2007,1]>
1300;generic architecture;<[2008,]>;1;<[2008,1]>
1301;item specific product;<[2008,]>;1;<[2008,1]>
1302;customer centric manufacturing;<[2014,]>;1;<[2014,1]>
1303;lifecycle based requirement;<[2014,]>;1;<[2014,1]>
1304;requirement information management;<[2014,]>;1;<[2014,1]>
1305;reusability;<[2014,2005,]>;2;<[2014,1][2005,1]>
1306;global network;<[2010,]>;1;<[2010,1]>
1307;product variety;<[2010,]>;2;<[2010,2]>
1308;value system;<[2010,]>;1;<[2010,1]>
1309;automation;<[2005,]>;1;<[2005,1]>
1310;information technology system;<[2013,]>;1;<[2013,1]>
1311;lifecycle phase;<[2013,2012,]>;2;<[2013,1][2012,1]>
1312;buffer geometry;<[2013,]>;1;<[2013,1]>
1313;master geometry;<[2013,]>;1;<[2013,1]>
1314;master geometry creation;<[2013,]>;1;<[2013,1]>
1315;master geometry validation workflow;<[2013,]>;1;<[2013,1]>
1316;data integration;<[2010,2013,]>;2;<[2010,1][2013,1]>
1317;ontology web language;<[2010,2009,2007,2014,2008,]>;5;<[2010,1][2009,1][2007,1][2014,1][2008,1]>
1318;reasoning;<[2010,2009,]>;2;<[2010,1][2009,1]>
1319;computer aided x;<[2010,]>;1;<[2010,1]>
1320;functional requirement;<[2010,]>;1;<[2010,1]>
1321;numerical simulation;<[2010,2011,2015,]>;3;<[2010,1][2011,1][2015,1]>
1322;knowledge configuration management;<[2011,]>;1;<[2011,1]>
1323;parametric modeling;<[2011,2015,]>;2;<[2011,1][2015,1]>
1324;performance evaluation and improvement;<[2012,]>;1;<[2012,1]>
1325;process maturity model;<[2012,]>;1;<[2012,1]>
1326;virtual engineering;<[2012,2008,]>;2;<[2012,1][2008,1]>
1327;automation application programming interface;<[2005,]>;1;<[2005,1]>
1328;computer aided design model exchange;<[2005,]>;1;<[2005,1]>
1329;integration of the translator;<[2005,]>;1;<[2005,1]>
1330;macro parametrics;<[2005,2010,]>;2;<[2005,1][2010,1]>
1331;point of view;<[2006,]>;1;<[2006,1]>
1332;point of view modeling;<[2006,]>;1;<[2006,1]>
1333;view;<[2006,]>;1;<[2006,1]>
1334;road mapping;<[2011,]>;1;<[2011,1]>
1335;scenario;<[2011,2007,2009,2013,]>;5;<[2011,1][2007,2][2009,1][2013,1]>
1336;sustainable building;<[2011,]>;1;<[2011,1]>
1337;design optimization;<[2005,]>;1;<[2005,1]>
1338;data architecture;<[2012,]>;1;<[2012,1]>
1339;ontology based data integration;<[2012,]>;1;<[2012,1]>
1340;product master data management;<[2012,]>;1;<[2012,1]>
1341;qualitative research;<[2012,]>;1;<[2012,1]>
1342;maintenance cost management;<[2007,]>;1;<[2007,1]>
1343;modular service;<[2010,]>;1;<[2010,1]>
1344;service product;<[2010,]>;1;<[2010,1]>
1345;service product lifecycle management;<[2010,]>;1;<[2010,1]>
1346;service productization;<[2010,]>;1;<[2010,1]>
1347;business coevolution;<[2007,]>;1;<[2007,1]>
1348;lifecycle management architecture;<[2007,]>;1;<[2007,1]>
1349;knowledge representation;<[2005,2015,]>;2;<[2005,1][2015,1]>
1350;machining processes simulation;<[2007,]>;1;<[2007,1]>
1351;surface roughness;<[2007,]>;1;<[2007,1]>
1352;virtual manufacturing;<[2007,]>;1;<[2007,1]>
1353;dye solar cell;<[2008,]>;1;<[2008,1]>
1354;product lifecycle management strategy;<[2008,]>;1;<[2008,1]>
1355;analytic hierarchy process methodology;<[2013,]>;1;<[2013,1]>
1356;product lifecycle management maturity model;<[2013,2014,]>;2;<[2013,1][2014,1]>
1357;TIFOS framework;<[2013,]>;1;<[2013,1]>
1358;quality;<[2005,]>;2;<[2005,2]>
1359;digital heritage reference model;<[2013,]>;1;<[2013,1]>
1360;museum;<[2013,]>;1;<[2013,1]>
1361;business process reengineering;<[2008,]>;1;<[2008,1]>
1362;enterprise modeling;<[2008,2011,2010,]>;3;<[2008,1][2011,1][2010,1]>
1363;agile method;<[2013,]>;1;<[2013,1]>
1364;service engineering;<[2010,]>;1;<[2010,1]>
1365;data maturity;<[2005,]>;1;<[2005,1]>
1366;design feature;<[2005,]>;1;<[2005,1]>
1367;engineering data management system;<[2005,]>;1;<[2005,1]>
1368;preliminary information;<[2005,]>;1;<[2005,1]>
1369;cloud computing;<[2011,2015,]>;2;<[2011,1][2015,1]>
1370;emerging technology;<[2011,2008,]>;2;<[2011,1][2008,1]>
1371;knowledge discovery;<[2011,]>;1;<[2011,1]>
1372;3D viewing;<[2005,]>;1;<[2005,1]>
1373;sales;<[2005,]>;1;<[2005,1]>
1374;decision support;<[2010,2008,2009,]>;3;<[2010,1][2008,1][2009,1]>
1375;engineering process management;<[2010,]>;1;<[2010,1]>
1376;process configuration;<[2010,]>;2;<[2010,2]>
1377;heterogeneous system;<[2010,2011,]>;2;<[2010,1][2011,1]>
1378;information exchange;<[2010,]>;2;<[2010,2]>
1379;neutral schema;<[2010,]>;1;<[2010,1]>
1380;collaborative;<[2008,]>;1;<[2008,1]>
1381;industry specific;<[2008,]>;1;<[2008,1]>
1382;object management;<[2008,]>;1;<[2008,1]>
1383;open product lifecycle management;<[2008,]>;1;<[2008,1]>
1384;project based;<[2008,]>;1;<[2008,1]>
1385;design structure matrix clustering analysis;<[2014,]>;1;<[2014,1]>
1386;evaluation grid method;<[2014,]>;1;<[2014,1]>
1387;sound quality;<[2014,]>;1;<[2014,1]>
1388;use case;<[2014,]>;1;<[2014,1]>
1389;material characterization;<[2010,]>;1;<[2010,1]>
1390;material flow;<[2010,2014,]>;2;<[2010,1][2014,1]>
1391;secondary resource;<[2010,]>;1;<[2010,1]>
1392;pilot project;<[2011,]>;2;<[2011,2]>
1393;product lifecycle management introduction;<[2011,]>;2;<[2011,2]>
1394;statistical analysis;<[2011,]>;2;<[2011,2]>
1395;user need;<[2011,]>;2;<[2011,2]>
1396;process model;<[2011,]>;1;<[2011,1]>
1397;product model;<[2011,2009,2005,2013,2007,2015,]>;6;<[2011,1][2009,1][2005,1][2013,1][2007,1][2015,1]>
1398;property validation;<[2011,]>;1;<[2011,1]>
1399;semantic network;<[2011,]>;1;<[2011,1]>
1400;product lifecycle management 2.0;<[2010,]>;1;<[2010,1]>
1401;social media;<[2010,]>;1;<[2010,1]>
1402;social networking;<[2010,2012,]>;2;<[2010,1][2012,1]>
1403;social product development;<[2010,]>;1;<[2010,1]>
1404;apparel;<[2010,]>;1;<[2010,1]>
1405;information and communication technology;<[2010,]>;2;<[2010,2]>
1406;collaborative recommendation system;<[2011,]>;1;<[2011,1]>
1407;context management;<[2011,]>;1;<[2011,1]>
1408;group profiling;<[2011,]>;1;<[2011,1]>
1409;behavior model generation;<[2010,]>;1;<[2010,1]>
1410;mechatronic;<[2010,2009,2007,2015,]>;4;<[2010,1][2009,1][2007,1][2015,1]>
1411;multidisciplinary simulation;<[2010,]>;1;<[2010,1]>
1412;integration of simulation;<[2010,]>;1;<[2010,1]>
1413;environmental management system;<[2011,]>;1;<[2011,1]>
1414;ISO 14001;<[2011,]>;1;<[2011,1]>
1415;strategic management;<[2011,]>;1;<[2011,1]>
1416;collaboration technology;<[2008,]>;1;<[2008,1]>
1417;collaboration workspace;<[2008,2013,]>;2;<[2008,1][2013,1]>
1418;cross functional team;<[2008,]>;1;<[2008,1]>
1419;user requirement;<[2008,]>;1;<[2008,1]>
1420;annotation;<[2010,2009,2011,]>;3;<[2010,1][2009,1][2011,1]>
1421;specialist engineering viewpoint;<[2010,]>;1;<[2010,1]>
1422;concurrent engineering department;<[2012,]>;1;<[2012,1]>
1423;software management;<[2012,]>;1;<[2012,1]>
1424;numerical control;<[2008,2015,]>;2;<[2008,1][2015,1]>
1425;change prediction;<[2008,]>;1;<[2008,1]>
1426;through life management;<[2008,]>;1;<[2008,1]>
1427;remanufacturing energy software tool;<[2008,2010,]>;2;<[2008,1][2010,1]>
1428;novel reman;<[2008,]>;1;<[2008,1]>
1429;platform strategy;<[2008,]>;1;<[2008,1]>
1430;assembly modeling;<[2012,2005,]>;2;<[2012,1][2005,1]>
1431;mereotopology;<[2012,]>;1;<[2012,1]>
1432;telecommunication industry;<[2010,]>;1;<[2010,1]>
1433;architectural design process;<[2012,]>;1;<[2012,1]>
1434;interface modeling;<[2012,]>;1;<[2012,1]>
1435;globalization;<[2005,]>;1;<[2005,1]>
1436;product lifecycle management backbone;<[2005,]>;1;<[2005,1]>
1437;product lifecycle management data model;<[2005,]>;1;<[2005,1]>
1438;regulation and standard;<[2005,]>;1;<[2005,1]>
1439;iteration;<[2012,]>;1;<[2012,1]>
1440;lean engineering;<[2012,]>;1;<[2012,1]>
1441;product life management;<[2012,]>;1;<[2012,1]>
1442;exchange information;<[2007,]>;1;<[2007,1]>
1443;multidisciplinary collaboration;<[2007,2013,]>;2;<[2007,1][2013,1]>
1444;multiple viewpoints;<[2007,]>;1;<[2007,1]>
1445;product and process information;<[2007,]>;1;<[2007,1]>
1446;association;<[2012,]>;1;<[2012,1]>
1447;computer aided design data;<[2012,]>;1;<[2012,1]>
1448;reconciliation matrix;<[2012,]>;1;<[2012,1]>
1449;transposition of associations;<[2012,]>;1;<[2012,1]>
1450;work package;<[2012,]>;1;<[2012,1]>
1451;particle accelerator;<[2012,]>;1;<[2012,1]>
1452;research facility;<[2012,]>;1;<[2012,1]>
1453;metrics;<[2007,2013,]>;2;<[2007,1][2013,1]>
1454;agile design method;<[2013,]>;1;<[2013,1]>
1455;design decision integration model;<[2013,]>;1;<[2013,1]>
1456;engineering actions management system;<[2013,]>;1;<[2013,1]>
1457;mechatronic system design;<[2013,]>;1;<[2013,1]>
1458;multi domain system integration;<[2013,]>;1;<[2013,1]>
1459;criterion;<[2011,]>;1;<[2011,1]>
1460;hard disk drive;<[2011,]>;1;<[2011,1]>
1461;identification;<[2011,]>;1;<[2011,1]>
1462;recovery of resource;<[2011,]>;1;<[2011,1]>
1463;robotic;<[2011,]>;1;<[2011,1]>
1464;waste;<[2011,]>;1;<[2011,1]>
1465;waste electrical and electronic equipment;<[2011,2007,2015,]>;4;<[2011,1][2007,2][2015,1]>
1466;product lifecycle management component maturity assessment;<[2014,]>;1;<[2014,1]>
1467;product lifecycle management maturity evaluation;<[2014,]>;1;<[2014,1]>
1468;triangular fuzzy element;<[2014,]>;1;<[2014,1]>
1469;3D interface;<[2005,]>;1;<[2005,1]>
1470;collaboration product development;<[2005,]>;1;<[2005,1]>
1471;computer aided design tool for early design;<[2005,]>;1;<[2005,1]>
1472;user interaction technique;<[2005,]>;1;<[2005,1]>
1473;virtual simulation environment;<[2005,]>;1;<[2005,1]>
1474;end of life vehicle;<[2007,]>;1;<[2007,1]>
1475;product lifecycle information management;<[2007,]>;1;<[2007,1]>
1476;PROMISE;<[2007,]>;1;<[2007,1]>
1477;radio frequency identification;<[2007,2008,2009,]>;6;<[2007,3][2008,2][2009,1]>
1478;manufacturing process management;<[2008,2010,]>;2;<[2008,1][2010,1]>
1479;platform approach;<[2008,]>;1;<[2008,1]>
1480;production scheduling;<[2008,]>;1;<[2008,1]>
1481;existing product;<[2005,]>;1;<[2005,1]>
1482;function analysis;<[2005,]>;2;<[2005,2]>
1483;problem solving;<[2005,]>;1;<[2005,1]>
1484;value management;<[2005,]>;1;<[2005,1]>
1485;integrated design and delivery solution;<[2013,]>;1;<[2013,1]>
1486;mental model;<[2013,]>;1;<[2013,1]>
1487;teamwork;<[2013,2009,]>;2;<[2013,1][2009,1]>
1488;hazard identification;<[2005,]>;1;<[2005,1]>
1489;plant design;<[2005,]>;1;<[2005,1]>
1490;network agent;<[2008,2009,]>;2;<[2008,1][2009,1]>
1491;user preference;<[2008,]>;1;<[2008,1]>
1492;maturity assessment;<[2011,2010,]>;2;<[2011,1][2010,1]>
1493;configurable product;<[2010,]>;1;<[2010,1]>
1494;design structure matrix;<[2013,2015,]>;2;<[2013,1][2015,1]>
1495;multiple domain matrix;<[2013,2012,]>;2;<[2013,1][2012,1]>
1496;process management;<[2013,2015,]>;2;<[2013,1][2015,1]>
1497;space;<[2007,]>;1;<[2007,1]>
1498;tertiary education;<[2013,]>;1;<[2013,1]>
1499;performance;<[2010,2015,]>;2;<[2010,1][2015,1]>
1500;program;<[2010,]>;1;<[2010,1]>
1501;computer aided design and product data management integration;<[2008,]>;1;<[2008,1]>
1502;collaborative knowledge;<[2005,]>;1;<[2005,1]>
1503;lifecycle of collaborative exchange;<[2005,]>;1;<[2005,1]>
1504;modeling engineering design;<[2005,]>;1;<[2005,1]>
1505;guideline;<[2012,]>;1;<[2012,1]>
1506;product lifecycle management architecture;<[2012,]>;1;<[2012,1]>
1507;product lifecycle management solution;<[2012,2009,]>;2;<[2012,1][2009,1]>
1508;archival;<[2013,]>;1;<[2013,1]>
1509;open archival Information system;<[2013,]>;1;<[2013,1]>
1510;SASIG;<[2013,]>;1;<[2013,1]>
1511;ambidexterity;<[2014,]>;1;<[2014,1]>
1512;dynamic instant innovation;<[2014,]>;1;<[2014,1]>
1513;exploitation;<[2014,]>;1;<[2014,1]>
1514;exploration;<[2014,]>;1;<[2014,1]>
1515;user specialization;<[2014,]>;1;<[2014,1]>
1516;asset;<[2010,2013,]>;2;<[2010,1][2013,1]>
1517;behavior;<[2010,2005,]>;2;<[2010,1][2005,1]>
1518;information quality;<[2010,]>;1;<[2010,1]>
1519;autonomous logistics;<[2010,]>;1;<[2010,1]>
1520;intelligent product;<[2010,2008,2013,]>;4;<[2010,2][2008,1][2013,1]>
1521;positive emergence;<[2010,]>;1;<[2010,1]>
1522;extended product;<[2008,2011,]>;2;<[2008,1][2011,1]>
1523;integrated product lifecycle management process approach;<[2008,]>;1;<[2008,1]>
1524;multi lifecycle management;<[2008,]>;1;<[2008,1]>
1525;product lifecycle management fast;<[2008,]>;1;<[2008,1]>
1526;product lifecycle management flex;<[2008,]>;1;<[2008,1]>
1527;product lifecycle management max;<[2008,]>;1;<[2008,1]>
1528;CERN;<[2013,]>;1;<[2013,1]>
1529;item;<[2013,]>;1;<[2013,1]>
1530;FACEBOOK;<[2012,]>;1;<[2012,1]>
1531;product avatar;<[2012,2013,2008,]>;3;<[2012,1][2013,1][2008,1]>
1532;product state;<[2012,]>;1;<[2012,1]>
1533;product carbon footprint;<[2010,]>;1;<[2010,1]>
1534;production design;<[2013,]>;1;<[2013,1]>
1535;product data management system;<[2007,2011,]>;2;<[2007,1][2011,1]>
1536;product data model;<[2007,]>;2;<[2007,2]>
1537;variant management;<[2007,2011,]>;2;<[2007,1][2011,1]>
1538;heritage;<[2013,]>;1;<[2013,1]>
1539;structuring system;<[2013,]>;1;<[2013,1]>
1540;line balancing;<[2005,]>;1;<[2005,1]>
1541;assembly sequence;<[2013,]>;1;<[2013,1]>
1542;common area;<[2013,]>;1;<[2013,1]>
1543;liaison graph;<[2013,]>;1;<[2013,1]>
1544;related ratio;<[2013,]>;1;<[2013,1]>
1545;product lifecycle management improvement concept;<[2014,]>;1;<[2014,1]>
1546;virtual enterprise;<[2014,]>;1;<[2014,1]>
1547;data;<[2014,2007,2010,]>;4;<[2014,2][2007,1][2010,1]>
1548;naval;<[2014,]>;2;<[2014,2]>
1549;digital engineering tool;<[2012,]>;1;<[2012,1]>
1550;engineering efficiency;<[2012,]>;1;<[2012,1]>
1551;new media in engineering;<[2012,]>;1;<[2012,1]>
1552;process standard;<[2012,]>;1;<[2012,1]>
1553;product data and  lifecycle management;<[2012,]>;2;<[2012,2]>
1554;virtual product creation;<[2012,2009,]>;2;<[2012,1][2009,1]>
1555;preliminary design;<[2005,]>;1;<[2005,1]>
1556;sensory analysis;<[2005,]>;1;<[2005,1]>
1557;user;<[2005,2015,]>;2;<[2005,1][2015,1]>
1558;agent;<[2008,2014,]>;2;<[2008,1][2014,1]>
1559;automotive suspension system;<[2008,]>;1;<[2008,1]>
1560;engineering framework;<[2008,]>;1;<[2008,1]>
1561;future product lifecycle management;<[2012,]>;1;<[2012,1]>
1562;informal communication;<[2012,]>;1;<[2012,1]>
1563;design for simulation;<[2012,]>;1;<[2012,1]>
1564;engineering data management;<[2012,]>;1;<[2012,1]>
1565;product architecture modeling;<[2012,]>;1;<[2012,1]>
1566;benchmarking methodology;<[2007,]>;1;<[2007,1]>
1567;medical device industry;<[2013,]>;1;<[2013,1]>
1568;product portfolio management;<[2013,]>;1;<[2013,1]>
1569;integrated product process and manufacturing system development;<[2008,]>;1;<[2008,1]>
1570;green supply chain;<[2007,]>;1;<[2007,1]>
1571;textile industry;<[2007,]>;1;<[2007,1]>
1572;boundary representation;<[2012,]>;1;<[2012,1]>
1573;error detection;<[2012,]>;1;<[2012,1]>
1574;error documentation;<[2012,]>;1;<[2012,1]>
1575;fuzzy expert system;<[2007,]>;1;<[2007,1]>
1576;machine tool;<[2007,]>;1;<[2007,1]>
1577;knowledge based processing;<[2008,]>;1;<[2008,1]>
1578;programmable logic controller programming;<[2008,]>;1;<[2008,1]>
1579;task oriented method;<[2008,]>;1;<[2008,1]>
1580;unit function element;<[2008,]>;1;<[2008,1]>
1581;complex product development;<[2012,2007,]>;2;<[2012,1][2007,1]>
1582;coordination;<[2012,2009,]>;2;<[2012,1][2009,1]>
1583;competitiveness;<[2012,]>;1;<[2012,1]>
1584;tool;<[2012,2007,]>;2;<[2012,1][2007,1]>
1585;design knowledge integration;<[2007,]>;1;<[2007,1]>
1586;benefit analysis;<[2007,]>;1;<[2007,1]>
1587;instance specific information management;<[2007,]>;1;<[2007,1]>
1588;middleware;<[2007,]>;1;<[2007,1]>
1589;bottom up approach;<[2012,]>;1;<[2012,1]>
1590;knowledge representation and definition;<[2012,]>;1;<[2012,1]>
1591;user story mapping;<[2012,]>;1;<[2012,1]>
1592;device centric service oriented architecture;<[2007,]>;1;<[2007,1]>
1593;sensor network;<[2007,]>;1;<[2007,1]>
1594;fostering innovation;<[2012,]>;1;<[2012,1]>
1595;organizational innovation;<[2012,2007,]>;2;<[2012,1][2007,1]>
1596;JADE;<[2010,]>;1;<[2010,1]>
1597;trust model;<[2010,]>;1;<[2010,1]>
1598;asset management system;<[2014,]>;1;<[2014,1]>
1599;reconfigurable production system;<[2014,]>;1;<[2014,1]>
1600;skill based model;<[2014,]>;1;<[2014,1]>
1601;vertical integration;<[2014,]>;1;<[2014,1]>
1602;neutral file format;<[2012,]>;1;<[2012,1]>
1603;prioritization;<[2014,]>;1;<[2014,1]>
1604;car component production;<[2005,]>;1;<[2005,1]>
1605;molding process;<[2005,]>;1;<[2005,1]>
1606;access control;<[2008,]>;1;<[2008,1]>
1607;knowledge valorization;<[2013,]>;1;<[2013,1]>
1608;after sales service;<[2011,]>;1;<[2011,1]>
1609;spare part management;<[2011,]>;1;<[2011,1]>
1610;data sharing;<[2011,]>;1;<[2011,1]>
1611;competence profile;<[2007,]>;1;<[2007,1]>
1612;knowledge management in flexible supply network;<[2007,]>;1;<[2007,1]>
1613;biodiesel;<[2007,]>;1;<[2007,1]>
1614;biofuel;<[2007,]>;1;<[2007,1]>
1615;diesel;<[2007,]>;1;<[2007,1]>
1616;industrial ecology;<[2007,]>;1;<[2007,1]>
1617;vegetable oil;<[2007,]>;1;<[2007,1]>
1618;electronic waste;<[2007,]>;1;<[2007,1]>
1619;end of life management;<[2007,2009,]>;2;<[2007,1][2009,1]>
1620;engineering collaboration;<[2013,]>;2;<[2013,2]>
1621;engineering visualization;<[2013,]>;1;<[2013,1]>
1622;JT standard;<[2013,]>;1;<[2013,1]>
1623;design engineering;<[2014,]>;1;<[2014,1]>
1624;efficiency;<[2014,]>;1;<[2014,1]>
1625;original equipment manufacturer;<[2014,2005,]>;2;<[2014,1][2005,1]>
1626;tool and process;<[2014,]>;1;<[2014,1]>
1627;training;<[2014,]>;1;<[2014,1]>
1628;process reengineering;<[2005,2015,]>;2;<[2005,1][2015,1]>
1629;supply chain operations reference;<[2005,]>;1;<[2005,1]>
1630;value chain operations reference;<[2005,]>;1;<[2005,1]>
1631;value stream;<[2005,]>;1;<[2005,1]>
1632;credible commitment;<[2014,]>;1;<[2014,1]>
1633;credible deterrence;<[2014,]>;1;<[2014,1]>
1634;escalation;<[2014,]>;1;<[2014,1]>
1635;information system project;<[2014,]>;1;<[2014,1]>
1636;outsourcing;<[2014,2007,]>;2;<[2014,1][2007,1]>
1637;design reuse;<[2012,]>;2;<[2012,2]>
1638;difference identification;<[2012,]>;1;<[2012,1]>
1639;geometric constraint;<[2012,]>;1;<[2012,1]>
1640;product shape;<[2012,]>;1;<[2012,1]>
1641;supplier integration;<[2009,]>;2;<[2009,2]>
1642;waste electrical and electronic equipment end of life strategy;<[2009,]>;1;<[2009,1]>
1643;information system communication;<[2009,]>;1;<[2009,1]>
1644;integration level;<[2009,]>;1;<[2009,1]>
1645;trust level;<[2009,]>;1;<[2009,1]>
1646;activity recording;<[2010,]>;1;<[2010,1]>
1647;design corpus;<[2010,]>;1;<[2010,1]>
1648;user centric design;<[2010,2009,]>;2;<[2010,1][2009,1]>
1649;capability maturity model integration;<[2010,]>;1;<[2010,1]>
1650;product lifecycle management data;<[2010,]>;1;<[2010,1]>
1651;assembly process model;<[2009,]>;1;<[2009,1]>
1652;assembly product model;<[2009,]>;1;<[2009,1]>
1653;associativity;<[2009,]>;1;<[2009,1]>
1654;design change;<[2009,]>;1;<[2009,1]>
1655;product lifecycle management project execution;<[2009,]>;1;<[2009,1]>
1656;survey analysis;<[2009,]>;1;<[2009,1]>
1657;usage of product lifecycle management system;<[2009,]>;1;<[2009,1]>
1658;engineering process;<[2009,2012,]>;3;<[2009,2][2012,1]>
1659;product service;<[2009,]>;1;<[2009,1]>
1660;codesign platform;<[2009,]>;1;<[2009,1]>
1661;complex product;<[2011,]>;1;<[2011,1]>
1662;computer aided;<[2011,]>;1;<[2011,1]>
1663;interface control document;<[2011,2009,]>;2;<[2011,1][2009,1]>
1664;interface management;<[2011,2009,]>;2;<[2011,1][2009,1]>
